Index,clone1_cell1.bam,clone1_cell10.bam,clone1_cell2.bam,clone1_cell3.bam,clone1_cell4.bam,clone1_cell5.bam,clone1_cell6.bam,clone1_cell7.bam,clone1_cell8.bam,clone1_cell9.bam,clone2_cell1.bam,clone2_cell10.bam,clone2_cell2.bam,clone2_cell3.bam,clone2_cell4.bam,clone2_cell5.bam,clone2_cell6.bam,clone2_cell7.bam,clone2_cell8.bam,clone2_cell9.bam,clone3_cell1.bam,clone3_cell10.bam,clone3_cell2.bam,clone3_cell3.bam,clone3_cell4.bam,clone3_cell5.bam,clone3_cell6.bam,clone3_cell7.bam,clone3_cell8.bam,clone3_cell9.bam,clone4_cell1.bam,clone4_cell10.bam,clone4_cell2.bam,clone4_cell3.bam,clone4_cell4.bam,clone4_cell5.bam,clone4_cell6.bam,clone4_cell7.bam,clone4_cell8.bam,clone4_cell9.bam,clone5_cell1.bam,clone5_cell10.bam,clone5_cell2.bam,clone5_cell3.bam,clone5_cell4.bam,clone5_cell5.bam,clone5_cell6.bam,clone5_cell7.bam,clone5_cell8.bam,clone5_cell9.bam,clone6_cell1.bam,clone6_cell10.bam,clone6_cell2.bam,clone6_cell3.bam,clone6_cell4.bam,clone6_cell5.bam,clone6_cell6.bam,clone6_cell7.bam,clone6_cell8.bam,clone6_cell9.bam,clone7_cell1.bam,clone7_cell10.bam,clone7_cell2.bam,clone7_cell3.bam,clone7_cell4.bam,clone7_cell5.bam,clone7_cell6.bam,clone7_cell7.bam,clone7_cell8.bam,clone7_cell9.bam,clone8_cell1.bam,clone8_cell10.bam,clone8_cell2.bam,clone8_cell3.bam,clone8_cell4.bam,clone8_cell5.bam,clone8_cell6.bam,clone8_cell7.bam,clone8_cell8.bam,clone8_cell9.bam,clone9_cell1.bam,clone9_cell10.bam,clone9_cell2.bam,clone9_cell3.bam,clone9_cell4.bam,clone9_cell5.bam,clone9_cell6.bam,clone9_cell7.bam,clone9_cell8.bam,clone9_cell9.bam,normal_cell1.bam,normal_cell10.bam,normal_cell2.bam,normal_cell3.bam,normal_cell4.bam,normal_cell5.bam,normal_cell6.bam,normal_cell7.bam,normal_cell8.bam,normal_cell9.bam
chr10:1-5000000,0.742727201855,0.74128046298,0.744179405114,0.745909251897,0.748059405099,0.74240187661,0.748237939223,0.743522330312,0.742664176445,0.741232984118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16397626556,1.16839666355,1.16514132402,1.16844344556,1.16474250977,1.16982117208,1.16699369793,1.16670619274,1.1689021587,1.16701531467,0.620836019089,0.617978917427,0.620479520854,0.618263408689,0.616185083349,0.618952464666,0.619175400291,0.616612942242,0.620793805366,0.618723868151,0.0,0.0,0.0,0.0,0.0,7.17098404368e-06,0.0,0.0,0.0,0.0,0.0,3.76374879189e-06,3.76348978895e-06,0.0,0.0,7.52697849837e-06,0.0,0.0,0.0,3.76378758371e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52094751287e-06,0.0,1.0076924651,1.00667131065,1.00800304409,1.00730037045,1.0053872934,1.00455975545,1.00526860777,1.0049156943,1.0068933999,1.00278027774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00071590821,1.00237132865,0.997848267051,1.00588983061,0.999351980379,0.996576433752,0.996112805678,0.999629958347,1.00293788293
chr10:100000001-105000000,0.745029393115,0.745477339418,0.747890322506,0.749269089264,0.746269882348,0.748912130594,0.751094650409,0.746498079179,0.746582060703,0.748805631673,0.781184317953,0.77717349703,0.778349100942,0.781773087169,0.771940382595,0.778433538564,0.784244271024,0.781403972096,0.779205488846,0.777766524286,1.17415655391,1.1771728725,1.17456112987,1.17076696408,1.17649553428,1.17706170912,1.17282735523,1.17273216277,1.17034484901,1.17616113046,1.2431756723,1.24958467484,1.24120198542,1.2439522758,1.24090604776,1.24185869485,1.24150047728,1.24019760647,1.24113831727,1.23746025177,0.606540937779,0.609842393138,0.61056594753,0.608357775671,0.613258308548,0.610950142522,0.610342678331,0.607735906265,0.608136921356,0.611509452663,0.643944888864,0.640817543222,0.642207043655,0.637810836289,0.641881904552,0.642762377023,0.6389916652,0.640670862803,0.642361234038,0.639679430377,0.63684209319,0.636207550734,0.636751837074,0.638703363823,0.638895216331,0.63728097651,0.637900602226,0.638131678664,0.638186257315,0.634129952241,1.01089523962,1.01123941975,1.01108393746,1.00909470324,1.01338345173,1.01075357858,1.01421032983,1.01422063363,1.01517780964,1.01145546355,1.35370362598,1.35016952339,1.34930738991,1.35486329817,1.35082660504,1.35366944454,1.34983771418,1.35619465461,1.3529835649,1.35335099247,1.0,1.00459083269,1.0031720406,1.00540142079,1.0121558298,1.00361191219,1.00877753747,1.00605096846,1.00421958863,1.00659407452
chr10:10000001-15000000,0.741792914509,0.74295661167,0.742455205451,0.736563400821,0.742458130271,0.740467664308,0.744583050228,0.737951998452,0.741779130638,0.742802003495,0.776444609707,0.774049072971,0.778416106231,0.776128547256,0.774972316585,0.777110460383,0.772489481799,0.777031343602,0.777600482071,0.772445117605,0.58019460669,0.581171877448,0.582723254217,0.580661088892,0.587457930113,0.582584929556,0.581983800485,0.579852675212,0.582551738575,0.583050182338,2.46645724759,2.47927765414,2.47367386748,2.48066572072,2.47240647408,2.4706876982,2.47355231409,2.47232712113,2.47444225917,2.48057118229,0.60337819772,0.604426934196,0.603043754016,0.602810664108,0.605149866858,0.604156610873,0.598403888668,0.605417126607,0.604150091605,0.604722789458,0.630325746872,0.632862227256,0.632408682492,0.631646478546,0.632034179905,0.631484241242,0.631320965847,0.633816272445,0.635849325348,0.633699985913,0.635303802096,0.633567715035,0.632387793666,0.631003552897,0.635220314264,0.633479425981,0.633767041732,0.631761935964,0.633946479118,0.629649759842,1.50503347455,1.50985704841,1.50619918358,1.5056525461,1.50632798108,1.50689405415,1.50417239829,1.50614160047,1.50631101557,1.50561431516,0.536584853101,0.536859452338,0.537914685045,0.537738724851,0.536098315165,0.538834246408,0.541175744937,0.540447342367,0.53787508923,0.538572919781,1.0,0.998799804735,1.00444437334,1.0011318357,0.996371359335,0.999429847468,0.99466376515,0.990109501193,0.997957154505,0.994658802815
chr10:105000001-110000000,0.743771274397,0.737922241019,0.745231281747,0.743802472185,0.740051980555,0.739425219521,0.73845043816,0.739332539898,0.743269440139,0.742008220597,0.775143021407,0.770594635593,0.774392785225,0.769097413602,0.771062355409,0.77344798098,0.773676434917,0.771930054606,0.768280963137,0.774127968346,0.577899779872,0.583321459606,0.580908023283,0.580345245646,0.586766688497,0.582615248549,0.582520825913,0.583516467752,0.585485513676,0.579566431301,0.615649923402,0.619491054295,0.615500032645,0.615941359685,0.619522008356,0.617117481709,0.61223865592,0.616805672475,0.612851700466,0.621242043483,0.602205537976,0.602117644278,0.60344435008,0.60209965006,0.600930849432,0.601893758654,0.602625465473,0.604568051618,0.600832749086,0.601458549393,0.632866862907,0.634304232939,0.635024792997,0.637029320404,0.634560494823,0.632687338624,0.633262260649,0.636097161624,0.63208038704,0.633333995834,0.63119921883,0.628564983698,0.632256694615,0.630343163818,0.631678137437,0.632081951694,0.633736726012,0.637113900772,0.631189584255,0.630799509192,0.499579539331,0.498544419816,0.501675692902,0.503025279066,0.499588184348,0.502070554718,0.500681395784,0.500882679713,0.498614601098,0.499453347965,0.535949779039,0.536754774559,0.540124330152,0.536071669046,0.53472727544,0.533455451799,0.535885511511,0.53178825587,0.53407382453,0.53442077998,1.0,1.00068357652,0.995892441612,0.999130801625,0.997979169276,0.992468645613,0.99941304694,0.993950461159,0.991480592597,0.989368819819
chr10:110000001-115000000,0.749280419445,0.742761227717,0.74564661198,0.749189446087,0.742423031692,0.746013318671,0.748271152281,0.749471487767,0.747482927747,0.745102561438,0.779401887127,0.778869975949,0.773837635288,0.776263677543,0.781116038368,0.777295107121,0.774835675968,0.782131484081,0.777320614395,0.779255873621,1.17072717733,1.16784559696,1.1715391272,1.16875118277,1.16837664155,1.17274617108,1.17360045841,1.17098819412,1.16750259941,1.16760894849,0.618644722697,0.61842620264,0.618250732435,0.616263084256,0.61912013348,0.619582128854,0.619163565167,0.623169569968,0.622623168998,0.620218717877,0.605421129056,0.603416157886,0.605131887993,0.608449838708,0.603298021006,0.607616505378,0.608343654777,0.60536136503,0.607225094056,0.603955687895,3.1759384174,3.18979364423,3.18502684032,3.17765198301,3.17312959311,3.18257697593,3.18132122862,3.17863314338,3.18364184758,3.18610910957,0.630393347823,0.635701593715,0.636042087653,0.635599120982,0.636593759143,0.633864219629,0.635856744108,0.636591476186,0.633731318995,0.63303735576,1.00714719461,1.00353784888,1.00888857301,1.00782074413,1.00062033339,1.0083641403,1.00420417375,1.01017078397,1.00874618845,1.00745094746,2.69338880139,2.69641323287,2.69746312026,2.68961407456,2.69546528971,2.6869124786,2.69134022814,2.68868518091,2.6951427536,2.6867974424,1.0,1.00199924649,1.00439972215,0.998956484848,1.00040768008,0.999920379691,0.996675860845,0.998572371413,1.0048568883,1.0009727534
chr10:115000001-120000000,0.740608948534,0.740474395282,0.741016766051,0.742489204146,0.739127287132,0.738186445262,0.744524819663,0.740720474145,0.740148290315,0.739096390773,0.774271324683,0.770829732876,0.769840216079,0.776018513414,0.772433566634,0.775092923748,0.770740340014,0.774887494244,0.769776522275,0.76823073849,0.581463407947,0.582355168098,0.585322171547,0.580472462614,0.580041036555,0.582709468751,0.579607543442,0.582031361453,0.582610966909,0.582368137621,0.61647752834,0.616170828443,0.615653338108,0.614983658315,0.612662706763,0.615154524629,0.61428391944,0.615273794681,0.613792368929,0.61542521074,0.598792615149,0.602026280216,0.603491932446,0.60242167533,0.602176965746,0.60058288972,0.60057240311,0.602011662391,0.605463636996,0.599311329192,0.634214633672,0.633567411834,0.631771665326,0.633277594762,0.630069651074,0.634232747612,0.63119334025,0.627445603289,0.63137867928,0.627340703716,1.2656312929,1.26207670769,1.26284913827,1.2598552057,1.25992412313,1.26447145536,1.26278530655,1.26344654147,1.2640737645,1.26399414662,0.498415611341,0.501460888007,0.500975944077,0.502202411737,0.501399499839,0.498599385063,0.500875887968,0.498485650209,0.500397196367,0.499247600541,0.536352441013,0.534796348015,0.534794145457,0.535634338472,0.535195412443,0.532089196955,0.536938874591,0.533525519244,0.532742817184,0.535823788286,1.0,0.993131257971,0.999219379872,0.995232388218,0.995960871439,0.994108656396,0.988173339216,0.995362043855,0.996043936733,0.992042464637
chr10:120000001-125000000,2.5944705983,2.59647661965,2.59952290353,2.60181116007,2.60141374129,2.60054510301,2.60303822444,2.59349123031,2.59919095658,2.60117775552,0.776670164177,0.778473641076,0.779208576185,0.776256015336,0.778409215777,0.773943123822,0.776508409975,0.772261620718,0.776743241413,0.775864746128,2.0437579429,2.03276031079,2.03350865399,2.04469554877,2.04271845747,2.03717776729,2.04510912355,2.0454299714,2.03977541388,2.03903184514,2.15909799871,2.16046573028,2.16000052628,2.16645689787,2.16402307339,2.16235097485,2.16903828077,2.16036347432,2.16185181251,2.15996125372,0.602666459161,0.605147700516,0.604179093229,0.606064582375,0.606556436406,0.603027667142,0.606475305532,0.605475970587,0.60494848862,0.604810141814,0.635043862317,0.632899224811,0.630649281452,0.634131090456,0.631209827718,0.638489554744,0.637216806438,0.634116703606,0.636579724275,0.63565177858,0.636306810433,0.634722804116,0.632264613843,0.633305818682,0.632368112627,0.639391422184,0.632426702383,0.637751339223,0.634519441156,0.632585368319,1.7589428935,1.75737369017,1.76413097521,1.76130450596,1.76240699061,1.75705013694,1.7598351804,1.75877506966,1.75782052053,1.76084677564,0.538916364606,0.537777434605,0.535925646365,0.536659799547,0.535762000183,0.538893407335,0.536678949789,0.540140011939,0.538525435185,0.538906056951,1.0,0.999891263035,0.995283617254,0.991380759556,0.998786235771,0.997415909308,1.0003438278,0.997229908993,1.00395363741,1.00107968999
chr10:125000001-130000000,0.743599182888,0.743669514295,0.745830682666,0.74825581883,0.745006683,0.750104786967,0.742987844748,0.746354602183,0.744298547283,0.745544390339,0.779284184419,0.777500191117,0.778193240014,0.779583528298,0.776969782215,0.7803775124,0.779397700787,0.782148200372,0.782395304031,0.779864340502,0.58478270657,0.583567647794,0.583997845684,0.584381669735,0.582871076367,0.58382436064,0.583705654289,0.587060162838,0.584530320488,0.585388235873,0.621578130468,0.616119762689,0.620925692187,0.619373116219,0.616822186505,0.616821798811,0.61782281689,0.617976165865,0.62055694949,0.618390365193,0.609819381942,0.606283744378,0.608007400248,0.606297430614,0.608549764599,0.608789775125,0.608658210791,0.607345787312,0.605988088218,0.609094382821,1.90850262542,1.91016700863,1.91176450219,1.90752338486,1.91695949724,1.9083587367,1.914970614,1.90981834977,1.91123454223,1.91254078827,0.63487903783,0.632152398951,0.633551486839,0.634087273914,0.635872023149,0.633121576734,0.638297650453,0.631845908588,0.63675037498,0.636212925444,0.507599538312,0.502297053975,0.504922588687,0.504015191375,0.505601258576,0.50500810706,0.505890675546,0.505678171426,0.504504951144,0.504933140373,1.61691002867,1.6143809209,1.61457388609,1.61901980455,1.61669356979,1.61474647309,1.61515398232,1.6169740823,1.6152820558,1.62199194641,1.0,1.00691086914,1.00499593785,0.999578042913,0.997771673832,1.0104316559,0.999016470394,1.00030339622,1.00436695238,1.0041507149
chr10:130000001-133797422,0.740448649198,0.748394146944,0.7442615929,0.744293618017,0.744970446904,0.745108086437,0.745479779491,0.746595964674,0.74583190733,0.742431864656,0.773587927487,0.778929912747,0.777053893108,0.778813469642,0.7799275835,0.778462153162,0.777051635847,0.779782779654,0.780457738945,0.776983317233,0.586961884778,0.587785181143,0.585616688758,0.584807764392,0.586809901171,0.583122219463,0.586199807729,0.586902312051,0.587082289603,0.584559959675,0.93015750403,0.927626744403,0.93196602698,0.928968789904,0.928620182582,0.935782804293,0.934076216406,0.924649475195,0.92798875404,0.930900829604,0.604312406262,0.604835378954,0.605767701513,0.605948009557,0.606646766108,0.601778376271,0.606856839712,0.604290948163,0.603418570663,0.606049176496,1.90798639741,1.91419093267,1.89988114258,1.91173232844,1.91365113668,1.91184856721,1.908161781,1.91273414918,1.91236417782,1.90974352707,0.633819586137,0.632211316845,0.636521128406,0.6348136539,0.634330607733,0.638372304096,0.633869613609,0.637464408345,0.638156013278,0.634115813062,0.502057461038,0.504242696472,0.50498900125,0.502960984688,0.502973158554,0.509837303596,0.503741261849,0.506034506227,0.503919347517,0.505757690878,1.60727662336,1.61334061055,1.6168419765,1.61440350547,1.61480753523,1.61294961527,1.61005135647,1.61429534135,1.6132901926,1.61362115889,1.0,0.991083379597,0.997168809809,0.996139001426,1.00195141132,0.997058139026,1.00171598687,1.00677337604,0.996157141876,0.992618125994
chr10:15000001-20000000,0.741484657088,0.742552162825,0.737859750457,0.738487576511,0.743173353474,0.743283269316,0.743502837877,0.741844932618,0.741658233264,0.739966356376,0.771624274965,0.772872308165,0.776232444189,0.77101207987,0.778266738485,0.773136328788,0.77400613953,0.776635947863,0.771046471687,0.776363250291,1.45237785974,1.4541376809,1.45614799363,1.45626324357,1.45317534572,1.45708763939,1.4543837741,1.45374247304,1.45262394345,1.45574967571,0.618294658078,0.619607429062,0.618692738657,0.617262821445,0.615897401131,0.616814403826,0.619355741088,0.618982356871,0.619800989252,0.622721090199,0.603954463364,0.604846761914,0.604347749733,0.606784079899,0.604760055078,0.602244199924,0.607817923349,0.602290436016,0.606475955228,0.605014645235,2.84679091274,2.84658216076,2.84733269346,2.84628551026,2.84990984985,2.84907608357,2.85252296682,2.8552150133,2.84879573133,2.85247306468,0.630047876215,0.635348243589,0.63510293613,0.633716127029,0.636646563128,0.632531050909,0.633753097603,0.632899106089,0.633642090096,0.630158326302,1.25797460177,1.25463894375,1.25332562876,1.25824578559,1.25245621048,1.25181664126,1.25566884865,1.25899769578,1.25464770894,1.26146668364,2.41569331132,2.41000389217,2.41160794523,2.41948941497,2.41800871051,2.40849298943,2.41871190878,2.40876520653,2.40902896038,2.41046578231,1.0,0.999572267582,0.996485071757,1.00364648237,1.00001455759,0.994647352966,0.999542070068,0.991340216459,0.991356150847,0.996993864366
