Index,clone1_cell1.bam,clone1_cell10.bam,clone1_cell2.bam,clone1_cell3.bam,clone1_cell4.bam,clone1_cell5.bam,clone1_cell6.bam,clone1_cell7.bam,clone1_cell8.bam,clone1_cell9.bam,clone2_cell1.bam,clone2_cell10.bam,clone2_cell2.bam,clone2_cell3.bam,clone2_cell4.bam,clone2_cell5.bam,clone2_cell6.bam,clone2_cell7.bam,clone2_cell8.bam,clone2_cell9.bam,clone3_cell1.bam,clone3_cell10.bam,clone3_cell2.bam,clone3_cell3.bam,clone3_cell4.bam,clone3_cell5.bam,clone3_cell6.bam,clone3_cell7.bam,clone3_cell8.bam,clone3_cell9.bam,clone4_cell1.bam,clone4_cell10.bam,clone4_cell2.bam,clone4_cell3.bam,clone4_cell4.bam,clone4_cell5.bam,clone4_cell6.bam,clone4_cell7.bam,clone4_cell8.bam,clone4_cell9.bam,clone5_cell1.bam,clone5_cell10.bam,clone5_cell2.bam,clone5_cell3.bam,clone5_cell4.bam,clone5_cell5.bam,clone5_cell6.bam,clone5_cell7.bam,clone5_cell8.bam,clone5_cell9.bam,clone6_cell1.bam,clone6_cell10.bam,clone6_cell2.bam,clone6_cell3.bam,clone6_cell4.bam,clone6_cell5.bam,clone6_cell6.bam,clone6_cell7.bam,clone6_cell8.bam,clone6_cell9.bam,clone7_cell1.bam,clone7_cell10.bam,clone7_cell2.bam,clone7_cell3.bam,clone7_cell4.bam,clone7_cell5.bam,clone7_cell6.bam,clone7_cell7.bam,clone7_cell8.bam,clone7_cell9.bam,clone8_cell1.bam,clone8_cell10.bam,clone8_cell2.bam,clone8_cell3.bam,clone8_cell4.bam,clone8_cell5.bam,clone8_cell6.bam,clone8_cell7.bam,clone8_cell8.bam,clone8_cell9.bam,clone9_cell1.bam,clone9_cell10.bam,clone9_cell2.bam,clone9_cell3.bam,clone9_cell4.bam,clone9_cell5.bam,clone9_cell6.bam,clone9_cell7.bam,clone9_cell8.bam,clone9_cell9.bam,normal_cell1.bam,normal_cell10.bam,normal_cell2.bam,normal_cell3.bam,normal_cell4.bam,normal_cell5.bam,normal_cell6.bam,normal_cell7.bam,normal_cell8.bam,normal_cell9.bam
chr10:1-5000000,0.516229116945,0.497634815516,0.514285714286,0.49212962963,0.493869997687,0.494661921708,0.50251858959,0.496070492975,0.501643964302,0.496277915633,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.239588207768,0.251915595898,0.23997620464,0.24296313744,0.252837618717,0.238956766917,0.251896115835,0.247936766244,0.252001392273,0.244400373308,0.492150170648,0.50838887612,0.494804894943,0.49433106576,0.490101289134,0.491990846682,0.502829975096,0.49483115093,0.506517690875,0.497644155261,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.251457216134,0.255838516606,0.245626072041,0.25020233553,0.254181775646,0.249591025941,0.249589875791,0.25041322314,0.247259022385,0.254346804511,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.506916636331,0.496533214046,0.499888218198,0.507459260959,0.510104529617,0.493040811512,0.514357914082,0.485812356979,0.500112384806,0.500233426704
chr10:100000001-105000000,0.495994344958,0.503427085795,0.487367178276,0.506902899218,0.498207028448,0.507629241631,0.498287280201,0.491088180113,0.499884446499,0.506910283439,0.502033979421,0.501156871819,0.500700934579,0.505436039787,0.500824499411,0.502824858757,0.495397687043,0.500795635372,0.513643659711,0.505097312326,0.746908491344,0.742847133014,0.743780214597,0.747594202899,0.749388610691,0.743093922652,0.745345897495,0.741866540014,0.745428973277,0.743354504822,0.243008225617,0.256122920518,0.24285205837,0.254479019331,0.250557708113,0.246985157699,0.250529038326,0.248380379454,0.253753753754,0.246413994169,0.486517108543,0.503498134328,0.497946363856,0.498356807512,0.503098188751,0.503641329085,0.504750869061,0.500237981913,0.510820451843,0.507501172058,0.49236983842,0.49309295247,0.501502195517,0.514803764058,0.506727480046,0.491810737034,0.50165719697,0.49782160055,0.494252873563,0.48752622989,0.493780802628,0.511611704598,0.490349264706,0.502682926829,0.5034093581,0.496856810244,0.494589720469,0.508616674429,0.496724379972,0.496791934005,0.743538767396,0.755016819395,0.74785772978,0.74938832576,0.746333450663,0.756646929061,0.75657209033,0.744634202631,0.749421831637,0.756227551848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50522456462,0.496685815289,0.504290876242,0.507572280863,0.498516320475,0.496461994978,0.498424133273,0.497856014444,0.499773755656,0.500226346763
chr10:10000001-15000000,0.506999784622,0.490640828011,0.501966783217,0.501311188811,0.50010686044,0.508541392904,0.495130924042,0.500780379041,0.502300109529,0.508233199822,0.48873522195,0.489222730242,0.484039087948,0.501428885469,0.499777678968,0.496368038741,0.505598243688,0.508978053647,0.490428049043,0.497524752475,0.513258820951,0.49427027027,0.497099509148,0.496125699526,0.486753574432,0.511428571429,0.507887136192,0.494080857717,0.49162371134,0.5,0.374465248069,0.369483255711,0.373527793065,0.383088916753,0.377443861021,0.376702295046,0.376241447804,0.372506887052,0.372035573123,0.374265150266,0.504033970276,0.499675535367,0.500569605833,0.499029126214,0.499125109361,0.504742995809,0.50378113879,0.499785499785,0.498983969293,0.488936627282,0.501196432456,0.498652896273,0.505844155844,0.508722808529,0.49347826087,0.497920770409,0.493523600439,0.498237108859,0.494168466523,0.494542974079,0.491052407329,0.506570302234,0.507131885012,0.490632576592,0.507150715072,0.490615451768,0.508420573509,0.504405286344,0.504086591562,0.498667850799,0.167749556999,0.168861746744,0.171019991245,0.172474249397,0.171815519766,0.163064115671,0.161228968544,0.168037518038,0.166254185471,0.167348130841,0.504027868496,0.496044472953,0.505752116345,0.50808774651,0.50411385368,0.502827316224,0.510527458216,0.491574279379,0.507527820205,0.523183236737,0.498977156495,0.496112311015,0.503432003432,0.512403951701,0.507753655295,0.50696748507,0.509228374472,0.508585090198,0.490048651039,0.493536766264
chr10:105000001-110000000,0.510029299076,0.488409456048,0.470696815874,0.487573429733,0.487965485922,0.490605918271,0.482395976223,0.498404740201,0.48018699911,0.482914686581,0.501814058957,0.494949494949,0.495192307692,0.495154383593,0.494940202392,0.50225631769,0.493729372937,0.504137931034,0.484237366713,0.494598942772,0.486293480765,0.491390728477,0.47793602615,0.494242492662,0.480575868373,0.494843049327,0.490456238361,0.490570324926,0.497411658789,0.493043087971,0.494235033259,0.487633310642,0.489870248122,0.490262681159,0.488879003559,0.487804878049,0.493928070995,0.489317711923,0.494228993536,0.462240474561,0.510281627179,0.49942035706,0.490669094219,0.49164624638,0.483333333333,0.488713318284,0.483827188419,0.492325056433,0.496453900709,0.490888119954,0.494466578132,0.495728417266,0.48365276212,0.500114233493,0.496679642775,0.477671628527,0.485105407883,0.484186575654,0.504554543435,0.507723761926,0.501250852854,0.496197718631,0.498299705282,0.489757914339,0.485236896315,0.488599348534,0.493807700968,0.488672405981,0.495716601065,0.491256327658,0.504145193816,0.485656656208,0.50320953691,0.480116175156,0.494038245219,0.484353106025,0.496129486277,0.482313681869,0.48279048279,0.502332089552,0.498521719354,0.488031605856,0.483082706767,0.492793411119,0.485504014273,0.483460559796,0.493548387097,0.498187584957,0.508506616257,0.477656865015,0.485283687943,0.493816254417,0.489274106176,0.483979386063,0.480453131941,0.493010048056,0.490102389078,0.493066255778,0.493288590604,0.497694840834
chr10:110000001-115000000,0.505194218609,0.486845115534,0.508909479686,0.488842880147,0.504192159529,0.496778647032,0.50474646909,0.497862767154,0.497131053477,0.501272853506,0.499533799534,0.510974746283,0.510407030527,0.51573676681,0.499654298225,0.517359524897,0.510831586303,0.491859665214,0.493351673544,0.526045316515,0.514767932489,0.4987391105,0.508806038426,0.509959231217,0.497492126443,0.509457755359,0.504298327138,0.504785779398,0.506952627858,0.502015896786,0.502908277405,0.493378995434,0.511902010631,0.499652214236,0.506547208822,0.504333941606,0.500232666356,0.510887004355,0.496336996337,0.487595850248,0.507004066878,0.497655883732,0.514496088357,0.513374002816,0.521637426901,0.510816468946,0.500347302616,0.513500821789,0.499768625636,0.508706756443,0.503463143892,0.51145842882,0.511579234724,0.508255530516,0.504975239506,0.511480058544,0.501543707663,0.502953900544,0.50915617758,0.507688766114,0.506472111085,0.501036150127,0.516009280742,0.500113869278,0.499885189437,0.509543761639,0.510419105596,0.505009107468,0.496978149698,0.490046296296,0.493129948766,0.505889079474,0.501090324802,0.499424626007,0.511025998143,0.507063631057,0.508097401841,0.511520203774,0.504171905361,0.51041907849,0.507485849918,0.497774067891,0.502380182095,0.50559388402,0.506949286478,0.504050656486,0.503801758886,0.510805230557,0.507998349911,0.508781634629,0.511020263064,0.518323408154,0.507961783439,0.509727626459,0.507121862989,0.499889159832,0.501249148308,0.504430811179,0.51045648752,0.502900490852
chr10:115000001-120000000,0.491729678639,0.49291850476,0.491727941176,0.501377410468,0.493858632677,0.49710581153,0.497765862377,0.50340455506,0.512665582152,0.502295684114,0.503175723359,0.517699115044,0.496618357488,0.507780320366,0.499187369399,0.489478718317,0.500938526513,0.511535772547,0.49766573296,0.49765258216,0.492318275625,0.50941683685,0.516945218199,0.502536900369,0.499414108273,0.497256515775,0.503021850302,0.498147290412,0.495406522738,0.497371428571,0.513270251558,0.506114130435,0.509095095556,0.513132760267,0.513437719093,0.506032482599,0.514246323529,0.493414863594,0.494158878505,0.50963547713,0.512892639475,0.502524645347,0.495107176142,0.510969568294,0.497375028532,0.496540590406,0.510569105691,0.484716157205,0.510538641686,0.489795918367,0.49329697796,0.497129735936,0.505925250684,0.482151135837,0.491916859122,0.497364198946,0.501034720625,0.484834344377,0.504277456647,0.496931120709,0.240806916427,0.250776844286,0.257670850767,0.256838905775,0.249650837989,0.248804943453,0.25564516129,0.25,0.247483512669,0.250633202855,0.494608855242,0.497601096642,0.504548635409,0.483402489627,0.491498526411,0.50090950432,0.499769266267,0.513160959702,0.51331496786,0.501730902377,0.485575813524,0.494158878505,0.498979823169,0.493702204229,0.497944266788,0.4801103702,0.486296556571,0.49863574352,0.50104626831,0.485280588776,0.499002719855,0.508192990442,0.501125112511,0.502363268062,0.498749147146,0.499301350722,0.475590190236,0.507569011576,0.504728950404,0.500113301609
chr10:120000001-125000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498329355609,0.490997229917,0.503296203683,0.497228637413,0.489710982659,0.503352601156,0.49069179499,0.501953573891,0.494112318841,0.492863720074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498238195913,0.506955906626,0.518492993338,0.498511564003,0.501545043974,0.502827521206,0.494887525562,0.506035502959,0.503761165961,0.503448275862,0.481841313902,0.507508939213,0.498224852071,0.500708215297,0.486804901037,0.490971428571,0.490686051795,0.494656133829,0.489940828402,0.503630826892,0.493866424353,0.49225433526,0.528039585297,0.516625197919,0.508879943168,0.507462686567,0.495831403428,0.512884267631,0.490921787709,0.505706134094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497554157932,0.500923361034,0.497420262664,0.493742889647,0.501738122827,0.502168454691,0.497332405474,0.502904950035,0.498113207547,0.483422211917,0.503174315255,0.503357206804,0.505712287246,0.493852459016,0.496965610249,0.49791086351,0.501705708438,0.496733498536,0.500676589986,0.494050343249
chr10:125000001-130000000,0.485825331504,0.502905677246,0.500802568218,0.507623318386,0.507129714811,0.501909683217,0.501446051168,0.500450653447,0.497439323091,0.503858374943,0.49591881756,0.501103265666,0.506357856494,0.505196565748,0.511086226204,0.504869762174,0.51262738148,0.50352994762,0.496752519597,0.501485035412,0.493816055768,0.4837485172,0.497233748271,0.513978001833,0.495792426367,0.498491529357,0.5,0.491743119266,0.500115874855,0.498089458305,0.507313675412,0.50395480226,0.49696969697,0.504806617483,0.505224053866,0.501483679525,0.490532010821,0.502406600963,0.508795669824,0.497603286921,0.495495495495,0.497118794326,0.494002665482,0.503184713376,0.497524752475,0.487351690172,0.497501135847,0.490540841309,0.496945010183,0.494528043776,0.665425814784,0.670837416145,0.66782582401,0.669235511714,0.668136882129,0.665503111246,0.669905106191,0.671520792674,0.665674972109,0.663734115347,0.476614191193,0.50175192712,0.509375,0.512379642366,0.495203289173,0.503724394786,0.487674418605,0.489710112857,0.495644199908,0.49791346365,0.504654255319,0.486603088102,0.497579225352,0.513073394495,0.493209597103,0.521807909605,0.491101599459,0.491995490417,0.496178057554,0.505551778835,0.662795054327,0.672141119221,0.674201623303,0.671790930054,0.665747092156,0.66714774022,0.664539168756,0.669570487084,0.670319771806,0.669647593786,0.507987220447,0.503887688985,0.503511852502,0.503240223464,0.501762114537,0.513900955691,0.51838802026,0.500881057269,0.506397744524,0.520222222222
chr10:130000001-133797422,0.496192893401,0.502167182663,0.5189289012,0.507224563516,0.503395061728,0.509306803594,0.510357815443,0.49756097561,0.49307052664,0.497971918877,0.494228432564,0.515589842494,0.50533919598,0.496543054683,0.490414347557,0.501967907962,0.492825951341,0.498902477266,0.509852987175,0.509728867624,0.496660595021,0.496097408679,0.500309981401,0.494191522763,0.500764759865,0.508532423208,0.491250397709,0.502159161012,0.4938537185,0.499231478635,0.33160191149,0.328741390106,0.330263965623,0.334897001836,0.330184628596,0.335101867572,0.338409475465,0.333681353101,0.344028899278,0.341939546599,0.512940442781,0.496307692308,0.495387453875,0.501812688822,0.474782067248,0.495917085427,0.495855081363,0.50747217806,0.511035125894,0.500157778479,0.331112730301,0.324889300793,0.337229750698,0.338873883233,0.330661734484,0.325185643564,0.342527530152,0.344535208355,0.331127197518,0.336379505083,0.494633838384,0.495746073298,0.492901234568,0.505535055351,0.493581514763,0.495803543674,0.493171942893,0.485186365084,0.50430504305,0.507467429298,0.508362259388,0.48835745752,0.487608241266,0.512987012987,0.496499045194,0.495338719702,0.498592430404,0.506564885496,0.481602084012,0.5,0.337299534402,0.339734121123,0.335185573495,0.336477661449,0.334850522396,0.336509888308,0.334845828607,0.33340325118,0.334336099585,0.340338770389,0.510973282443,0.486252241482,0.504944375773,0.507677843936,0.470385459104,0.499231005844,0.504405286344,0.501935099732,0.519853390348,0.498459642637
chr10:15000001-20000000,0.495742232451,0.482629107981,0.483067247218,0.482254697286,0.481705839593,0.49216950714,0.501621120889,0.490033222591,0.493555191001,0.491780504746,0.5,0.496215704825,0.518234610918,0.504108945762,0.484555529356,0.501626394052,0.506490496059,0.472466450717,0.495768688293,0.502198565147,0.513416642449,0.500094357426,0.508740601504,0.495944161479,0.506786465303,0.506469855267,0.512970791699,0.510325047801,0.509149217129,0.507088846881,0.499760536398,0.48325813346,0.496868475992,0.497818710616,0.49648547329,0.494821092279,0.497524168828,0.512016479744,0.500234852043,0.503189227498,0.488630980578,0.487338748208,0.507242990654,0.495031199445,0.502337540907,0.504430970149,0.497116770783,0.504001883239,0.491561682909,0.487828392384,0.491920051031,0.486301011053,0.487587154025,0.491637370832,0.489721309738,0.485911050363,0.492094756455,0.48313265518,0.489986439971,0.480244442103,0.490543735225,0.492863939106,0.481651376147,0.483058823529,0.489974050484,0.493727810651,0.493959107807,0.486634844869,0.477941176471,0.492296752785,0.49627768472,0.498441190364,0.505348095327,0.497494432071,0.502680451848,0.501746106654,0.500047641734,0.49858490566,0.501788403614,0.498901098901,0.48454526404,0.487552196205,0.48951011996,0.485566363351,0.491504090623,0.492600979514,0.484550486324,0.485821805268,0.487885117493,0.491100195426,0.502331654542,0.494717501148,0.486823529412,0.486257443885,0.497566628042,0.498970016022,0.510777881912,0.504572098476,0.493724840161,0.499766245909
